itis_tsn,scientific_name,huc8,AGAP,GBIF,IchthyMaps,NatureServe
163518,Pimephales vigilax,8020202,,,1.0,1.0
163518,Pimephales vigilax,8020203,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8020204,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8020302,1.0,,,1.0
163518,Pimephales vigilax,8020303,,1.0,,1.0
163518,Pimephales vigilax,8020401,,,,1.0
163518,Pimephales vigilax,8030100,1.0,,1.0,1.0
163518,Pimephales vigilax,8030201,1.0,,1.0,1.0
163518,Pimephales vigilax,8030202,,,1.0,1.0
163518,Pimephales vigilax,8030203,,,1.0,1.0
163518,Pimephales vigilax,8030204,1.0,,1.0,1.0
163518,Pimephales vigilax,8030205,1.0,,1.0,1.0
163518,Pimephales vigilax,8030206,,,1.0,1.0
163518,Pimephales vigilax,8030207,1.0,,1.0,1.0
163518,Pimephales vigilax,8030208,,,1.0,
163518,Pimephales vigilax,8030209,1.0,,1.0,1.0
163518,Pimephales vigilax,8040101,,,1.0,1.0
163518,Pimephales vigilax,8040102,1.0,,1.0,1.0
163518,Pimephales vigilax,8040103,,1.0,,1.0
163518,Pimephales vigilax,8040201,,,,1.0
163518,Pimephales vigilax,8040202,,,,1.0
163518,Pimephales vigilax,8040203,,,1.0,1.0
163518,Pimephales vigilax,8040204,,,1.0,1.0
163518,Pimephales vigilax,8040205,1.0,,1.0,1.0
163518,Pimephales vigilax,8040206,,1.0,1.0,1.0
163518,Pimephales vigilax,8040207,,,1.0,1.0
163518,Pimephales vigilax,8040302,,,1.0,1.0
163518,Pimephales vigilax,8040303,,1.0,,
163518,Pimephales vigilax,8040304,,,,1.0
163518,Pimephales vigilax,8040306,,,1.0,1.0
163518,Pimephales vigilax,8050001,1.0,,1.0,1.0
163518,Pimephales vigilax,8050002,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8050003,,,,1.0
163518,Pimephales vigilax,8060100,1.0,,1.0,1.0
163518,Pimephales vigilax,8060201,1.0,,1.0,1.0
163518,Pimephales vigilax,8060202,,,1.0,1.0
163518,Pimephales vigilax,8060203,,,1.0,1.0
163518,Pimephales vigilax,8060204,,,1.0,1.0
163518,Pimephales vigilax,8060205,,1.0,1.0,1.0
163518,Pimephales vigilax,8060206,,1.0,1.0,1.0
163518,Pimephales vigilax,8070100,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8070201,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8070202,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8070203,,1.0,1.0,1.0
163518,Pimephales vigilax,8070204,,,,1.0
163518,Pimephales vigilax,8070205,,,1.0,1.0
163518,Pimephales vigilax,8070300,,1.0,,
163518,Pimephales vigilax,8080102,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8080103,1.0,1.0,,
163518,Pimephales vigilax,8080201,,1.0,,1.0
163518,Pimephales vigilax,8080202,,1.0,1.0,1.0
163518,Pimephales vigilax,8080203,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8080204,1.0,1.0,,1.0
163518,Pimephales vigilax,8080205,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,8080206,,,,1.0
163518,Pimephales vigilax,8090100,,,,1.0
163518,Pimephales vigilax,8090201,,,,1.0
163518,Pimephales vigilax,8090203,,,,1.0
163518,Pimephales vigilax,9030003,1.0,,,
163518,Pimephales vigilax,10160011,,,1.0,
163518,Pimephales vigilax,10170101,,,1.0,
163518,Pimephales vigilax,10180009,1.0,,,
163518,Pimephales vigilax,10220001,,,1.0,
163518,Pimephales vigilax,10230003,,,,1.0
163518,Pimephales vigilax,10230006,,,1.0,
163518,Pimephales vigilax,10250017,1.0,,,
163518,Pimephales vigilax,10260006,1.0,,,
163518,Pimephales vigilax,10260008,1.0,1.0,,
163518,Pimephales vigilax,10260009,1.0,,,
163518,Pimephales vigilax,10260010,1.0,,,
163518,Pimephales vigilax,10260015,1.0,,,
163518,Pimephales vigilax,10270101,1.0,,,
163518,Pimephales vigilax,10270102,1.0,,,
163518,Pimephales vigilax,10270104,1.0,,,
163518,Pimephales vigilax,10280101,1.0,,,
163518,Pimephales vigilax,10280102,1.0,,,
163518,Pimephales vigilax,10280201,1.0,,,
163518,Pimephales vigilax,10280203,,,,1.0
163518,Pimephales vigilax,10290101,1.0,,,
163518,Pimephales vigilax,10300101,1.0,,,
163518,Pimephales vigilax,10300102,1.0,,,1.0
163518,Pimephales vigilax,10300103,1.0,,,
163518,Pimephales vigilax,10300104,1.0,,,
163518,Pimephales vigilax,10300200,1.0,,1.0,1.0
163518,Pimephales vigilax,11010001,,1.0,,
163518,Pimephales vigilax,11010004,,,1.0,1.0
163518,Pimephales vigilax,11010007,,,1.0,1.0
163518,Pimephales vigilax,11010008,,,1.0,1.0
163518,Pimephales vigilax,11010009,,,1.0,1.0
163518,Pimephales vigilax,11010010,,,,1.0
163518,Pimephales vigilax,11010012,1.0,,,1.0
163518,Pimephales vigilax,11010013,,,1.0,1.0
163518,Pimephales vigilax,11010014,,,1.0,1.0
163518,Pimephales vigilax,11030004,1.0,,,1.0
163518,Pimephales vigilax,11030005,,,1.0,
163518,Pimephales vigilax,11030008,1.0,,,
163518,Pimephales vigilax,11030010,1.0,,,1.0
163518,Pimephales vigilax,11030012,1.0,,,
163518,Pimephales vigilax,11030013,1.0,,1.0,1.0
163518,Pimephales vigilax,11030014,1.0,,1.0,1.0
163518,Pimephales vigilax,11030015,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11030016,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11030017,1.0,,,1.0
163518,Pimephales vigilax,11030018,1.0,,,1.0
163518,Pimephales vigilax,11040008,1.0,,,
163518,Pimephales vigilax,11050001,1.0,,,1.0
163518,Pimephales vigilax,11050002,1.0,,1.0,1.0
163518,Pimephales vigilax,11050003,1.0,,1.0,1.0
163518,Pimephales vigilax,11060001,1.0,,1.0,1.0
163518,Pimephales vigilax,11060004,1.0,,1.0,1.0
163518,Pimephales vigilax,11060005,1.0,,1.0,1.0
163518,Pimephales vigilax,11060006,1.0,,1.0,1.0
163518,Pimephales vigilax,11070101,1.0,,,1.0
163518,Pimephales vigilax,11070102,1.0,,1.0,1.0
163518,Pimephales vigilax,11070103,1.0,,1.0,1.0
163518,Pimephales vigilax,11070104,1.0,,1.0,1.0
163518,Pimephales vigilax,11070105,1.0,,1.0,1.0
163518,Pimephales vigilax,11070106,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11070107,1.0,,1.0,1.0
163518,Pimephales vigilax,11070201,1.0,1.0,1.0,
163518,Pimephales vigilax,11070203,1.0,,1.0,
163518,Pimephales vigilax,11070204,1.0,,1.0,1.0
163518,Pimephales vigilax,11070205,1.0,,1.0,1.0
163518,Pimephales vigilax,11070206,1.0,,1.0,1.0
163518,Pimephales vigilax,11070207,1.0,,1.0,1.0
163518,Pimephales vigilax,11070209,1.0,,1.0,1.0
163518,Pimephales vigilax,11080006,,1.0,,
163518,Pimephales vigilax,11090105,,1.0,1.0,
163518,Pimephales vigilax,11090106,1.0,1.0,,
163518,Pimephales vigilax,11090201,1.0,,,1.0
163518,Pimephales vigilax,11090202,1.0,,1.0,1.0
163518,Pimephales vigilax,11090203,1.0,,1.0,1.0
163518,Pimephales vigilax,11090204,1.0,,1.0,1.0
163518,Pimephales vigilax,11100203,1.0,,1.0,1.0
163518,Pimephales vigilax,11100301,1.0,,1.0,1.0
163518,Pimephales vigilax,11100302,1.0,,1.0,1.0
163518,Pimephales vigilax,11100303,1.0,,1.0,1.0
163518,Pimephales vigilax,11110101,1.0,,1.0,1.0
163518,Pimephales vigilax,11110102,1.0,,1.0,1.0
163518,Pimephales vigilax,11110103,1.0,,1.0,1.0
163518,Pimephales vigilax,11110104,1.0,,1.0,1.0
163518,Pimephales vigilax,11110105,1.0,,1.0,1.0
163518,Pimephales vigilax,11110201,1.0,,1.0,1.0
163518,Pimephales vigilax,11110202,,,,1.0
163518,Pimephales vigilax,11110203,,,1.0,1.0
163518,Pimephales vigilax,11110204,1.0,,1.0,1.0
163518,Pimephales vigilax,11110205,,,,1.0
163518,Pimephales vigilax,11110206,,,,1.0
163518,Pimephales vigilax,11110207,,,,1.0
163518,Pimephales vigilax,11120101,,,1.0,
163518,Pimephales vigilax,11120103,,1.0,1.0,
163518,Pimephales vigilax,11120105,,,1.0,
163518,Pimephales vigilax,11120202,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11120301,,1.0,1.0,
163518,Pimephales vigilax,11120302,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11120303,1.0,,1.0,1.0
163518,Pimephales vigilax,11120304,1.0,,1.0,1.0
163518,Pimephales vigilax,11130101,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11130102,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11130105,,1.0,1.0,
163518,Pimephales vigilax,11130201,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11130202,1.0,,1.0,1.0
163518,Pimephales vigilax,11130203,1.0,,1.0,1.0
163518,Pimephales vigilax,11130204,1.0,1.0,1.0,
163518,Pimephales vigilax,11130205,,1.0,1.0,
163518,Pimephales vigilax,11130206,,1.0,1.0,1.0
163518,Pimephales vigilax,11130207,,1.0,1.0,
163518,Pimephales vigilax,11130208,1.0,,1.0,1.0
163518,Pimephales vigilax,11130209,,1.0,1.0,
163518,Pimephales vigilax,11130210,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11130301,1.0,,1.0,1.0
163518,Pimephales vigilax,11130302,1.0,,1.0,1.0
163518,Pimephales vigilax,11130303,1.0,,1.0,1.0
163518,Pimephales vigilax,11130304,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140101,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140102,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140103,1.0,,1.0,1.0
163518,Pimephales vigilax,11140104,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140105,1.0,,1.0,1.0
163518,Pimephales vigilax,11140106,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140107,1.0,,1.0,1.0
163518,Pimephales vigilax,11140108,,,,1.0
163518,Pimephales vigilax,11140109,1.0,,1.0,1.0
163518,Pimephales vigilax,11140201,1.0,,1.0,1.0
163518,Pimephales vigilax,11140202,,,1.0,1.0
163518,Pimephales vigilax,11140203,,,,1.0
163518,Pimephales vigilax,11140204,,,,1.0
163518,Pimephales vigilax,11140206,,,1.0,1.0
163518,Pimephales vigilax,11140207,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140208,,,1.0,1.0
163518,Pimephales vigilax,11140209,,,1.0,1.0
163518,Pimephales vigilax,11140301,1.0,1.0,1.0,
163518,Pimephales vigilax,11140302,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,11140304,,,1.0,1.0
163518,Pimephales vigilax,11140305,,1.0,1.0,
163518,Pimephales vigilax,11140306,1.0,1.0,1.0,
163518,Pimephales vigilax,11140307,,1.0,1.0,
163518,Pimephales vigilax,12010001,,1.0,1.0,
163518,Pimephales vigilax,12010002,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12010003,,1.0,,
163518,Pimephales vigilax,12010004,,1.0,1.0,1.0
163518,Pimephales vigilax,12010005,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12020001,1.0,1.0,1.0,
163518,Pimephales vigilax,12020002,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12020003,,1.0,1.0,1.0
163518,Pimephales vigilax,12020004,1.0,1.0,1.0,
163518,Pimephales vigilax,12020005,,1.0,1.0,1.0
163518,Pimephales vigilax,12020006,,1.0,1.0,
163518,Pimephales vigilax,12020007,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12030101,,1.0,1.0,1.0
163518,Pimephales vigilax,12030102,1.0,1.0,,1.0
163518,Pimephales vigilax,12030103,1.0,1.0,,1.0
163518,Pimephales vigilax,12030104,1.0,1.0,,
163518,Pimephales vigilax,12030105,1.0,1.0,1.0,
163518,Pimephales vigilax,12030106,1.0,1.0,1.0,
163518,Pimephales vigilax,12030107,1.0,1.0,,
163518,Pimephales vigilax,12030108,1.0,,,
163518,Pimephales vigilax,12030109,1.0,1.0,1.0,
163518,Pimephales vigilax,12030201,1.0,1.0,,
163518,Pimephales vigilax,12030202,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12030203,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12040101,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12040102,,1.0,1.0,1.0
163518,Pimephales vigilax,12040103,,1.0,1.0,1.0
163518,Pimephales vigilax,12040104,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12040201,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12040202,,1.0,1.0,
163518,Pimephales vigilax,12040203,,1.0,,1.0
163518,Pimephales vigilax,12040204,,1.0,1.0,
163518,Pimephales vigilax,12040205,,1.0,,
163518,Pimephales vigilax,12050004,,1.0,1.0,
163518,Pimephales vigilax,12050006,,1.0,1.0,
163518,Pimephales vigilax,12050007,,,1.0,
163518,Pimephales vigilax,12060101,,1.0,1.0,
163518,Pimephales vigilax,12060102,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12060103,1.0,,,
163518,Pimephales vigilax,12060104,,1.0,1.0,
163518,Pimephales vigilax,12060105,,1.0,,
163518,Pimephales vigilax,12060201,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12060202,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12060203,,1.0,1.0,
163518,Pimephales vigilax,12060204,1.0,1.0,1.0,
163518,Pimephales vigilax,12070101,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12070102,,1.0,1.0,1.0
163518,Pimephales vigilax,12070103,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12070104,1.0,1.0,1.0,
163518,Pimephales vigilax,12070201,1.0,1.0,1.0,
163518,Pimephales vigilax,12070202,1.0,1.0,1.0,
163518,Pimephales vigilax,12070203,,1.0,1.0,
163518,Pimephales vigilax,12070204,1.0,1.0,,1.0
163518,Pimephales vigilax,12070205,,1.0,1.0,1.0
163518,Pimephales vigilax,12080002,1.0,1.0,1.0,
163518,Pimephales vigilax,12080007,,1.0,1.0,
163518,Pimephales vigilax,12080008,1.0,1.0,1.0,
163518,Pimephales vigilax,12090101,1.0,1.0,1.0,
163518,Pimephales vigilax,12090102,1.0,1.0,1.0,
163518,Pimephales vigilax,12090103,1.0,1.0,1.0,
163518,Pimephales vigilax,12090104,1.0,1.0,1.0,
163518,Pimephales vigilax,12090105,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12090106,,1.0,1.0,1.0
163518,Pimephales vigilax,12090107,,1.0,1.0,
163518,Pimephales vigilax,12090108,,1.0,1.0,
163518,Pimephales vigilax,12090109,1.0,1.0,1.0,
163518,Pimephales vigilax,12090110,,,1.0,
163518,Pimephales vigilax,12090201,,1.0,1.0,1.0
163518,Pimephales vigilax,12090202,,,1.0,
163518,Pimephales vigilax,12090204,,1.0,1.0,
163518,Pimephales vigilax,12090205,,1.0,1.0,1.0
163518,Pimephales vigilax,12090206,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12090301,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12090302,,1.0,1.0,
163518,Pimephales vigilax,12090401,,1.0,1.0,
163518,Pimephales vigilax,12090402,,1.0,1.0,
163518,Pimephales vigilax,12100102,,1.0,1.0,
163518,Pimephales vigilax,12100201,,1.0,1.0,1.0
163518,Pimephales vigilax,12100202,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12100203,,1.0,1.0,1.0
163518,Pimephales vigilax,12100204,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12100301,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12100302,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12100303,1.0,1.0,1.0,
163518,Pimephales vigilax,12100304,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12100401,1.0,,,
163518,Pimephales vigilax,12100403,,1.0,,
163518,Pimephales vigilax,12100406,,1.0,,
163518,Pimephales vigilax,12100407,,,1.0,
163518,Pimephales vigilax,12110101,,,1.0,
163518,Pimephales vigilax,12110103,,1.0,1.0,1.0
163518,Pimephales vigilax,12110104,,,1.0,1.0
163518,Pimephales vigilax,12110105,,1.0,1.0,1.0
163518,Pimephales vigilax,12110106,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12110107,,1.0,1.0,1.0
163518,Pimephales vigilax,12110108,,1.0,,1.0
163518,Pimephales vigilax,12110109,,1.0,1.0,1.0
163518,Pimephales vigilax,12110110,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12110111,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,12110204,,1.0,,
163518,Pimephales vigilax,12110208,,1.0,1.0,
163518,Pimephales vigilax,13020203,,1.0,,
163518,Pimephales vigilax,13030101,,,1.0,
163518,Pimephales vigilax,13030102,1.0,1.0,1.0,
163518,Pimephales vigilax,13040100,,1.0,1.0,
163518,Pimephales vigilax,13040201,,1.0,1.0,
163518,Pimephales vigilax,13040203,,,1.0,
163518,Pimephales vigilax,13040205,,1.0,,
163518,Pimephales vigilax,13040208,,1.0,1.0,
163518,Pimephales vigilax,13040212,,1.0,1.0,1.0
163518,Pimephales vigilax,13040301,,,1.0,
163518,Pimephales vigilax,13040302,,1.0,1.0,
163518,Pimephales vigilax,13050004,,,1.0,
163518,Pimephales vigilax,13070001,,1.0,,
163518,Pimephales vigilax,13070003,,1.0,1.0,
163518,Pimephales vigilax,13070005,,,1.0,
163518,Pimephales vigilax,13070007,,1.0,,
163518,Pimephales vigilax,13070008,,1.0,1.0,
163518,Pimephales vigilax,13070010,,1.0,1.0,
163518,Pimephales vigilax,13070011,,,1.0,
163518,Pimephales vigilax,13070012,,1.0,1.0,
163518,Pimephales vigilax,13080001,1.0,1.0,1.0,1.0
163518,Pimephales vigilax,13080002,,1.0,1.0,1.0
163518,Pimephales vigilax,13080003,,1.0,1.0,1.0
163518,Pimephales vigilax,13090001,,1.0,1.0,
163518,Pimephales vigilax,13090002,,1.0,,
163528,Richardsonius balteatus,10020002,1.0,,,
163528,Richardsonius balteatus,10020005,1.0,,1.0,
163528,Richardsonius balteatus,10020007,,,1.0,
163528,Richardsonius balteatus,10030102,1.0,,,
163528,Richardsonius balteatus,10070001,,,1.0,1.0
163528,Richardsonius balteatus,13020102,1.0,,,
163528,Richardsonius balteatus,14040101,1.0,1.0,1.0,
163528,Richardsonius balteatus,14040102,1.0,1.0,1.0,
163528,Richardsonius balteatus,14040103,1.0,,1.0,
163528,Richardsonius balteatus,14040104,1.0,1.0,1.0,
163528,Richardsonius balteatus,14040105,1.0,,,
163528,Richardsonius balteatus,14040106,1.0,,1.0,1.0
163528,Richardsonius balteatus,14040107,1.0,1.0,1.0,
163528,Richardsonius balteatus,14040108,1.0,1.0,,
163528,Richardsonius balteatus,14050001,1.0,1.0,,
163528,Richardsonius balteatus,14050002,1.0,,,
163528,Richardsonius balteatus,14050003,1.0,1.0,1.0,
163528,Richardsonius balteatus,14050007,1.0,,,
163528,Richardsonius balteatus,14060003,,,,1.0
163528,Richardsonius balteatus,14060004,,,1.0,1.0
163528,Richardsonius balteatus,14060007,,,1.0,
163528,Richardsonius balteatus,14060008,,,1.0,1.0
163528,Richardsonius balteatus,14060010,,1.0,1.0,
163528,Richardsonius balteatus,14070003,,,1.0,1.0
163528,Richardsonius balteatus,15010001,,1.0,1.0,
163528,Richardsonius balteatus,15010002,,,1.0,
163528,Richardsonius balteatus,15010008,,1.0,1.0,
163528,Richardsonius balteatus,15010010,,1.0,1.0,
163528,Richardsonius balteatus,16010101,1.0,,,1.0
163528,Richardsonius balteatus,16010102,1.0,,1.0,1.0
163528,Richardsonius balteatus,16010201,1.0,,1.0,1.0
163528,Richardsonius balteatus,16010202,1.0,,1.0,1.0
163528,Richardsonius balteatus,16010203,,,1.0,1.0
163528,Richardsonius balteatus,16010204,,,1.0,1.0
163528,Richardsonius balteatus,16020101,,1.0,1.0,
163528,Richardsonius balteatus,16020102,1.0,1.0,1.0,1.0
163528,Richardsonius balteatus,16020201,,,,1.0
163528,Richardsonius balteatus,16020202,,,,1.0
163528,Richardsonius balteatus,16020203,,,1.0,1.0
163528,Richardsonius balteatus,16020204,1.0,,,1.0
163528,Richardsonius balteatus,16020301,,1.0,,
163528,Richardsonius balteatus,16020307,,,1.0,1.0
163528,Richardsonius balteatus,16030001,1.0,,,
163528,Richardsonius balteatus,16030002,1.0,,1.0,1.0
163528,Richardsonius balteatus,16030003,1.0,,1.0,
163528,Richardsonius balteatus,16030005,1.0,,1.0,1.0
163528,Richardsonius balteatus,16030006,,,1.0,
163528,Richardsonius balteatus,16030008,,,,1.0
163528,Richardsonius balteatus,16040101,1.0,,,
163528,Richardsonius balteatus,16040102,,,,1.0
163528,Richardsonius balteatus,16040105,1.0,1.0,,
163528,Richardsonius balteatus,16040106,1.0,,,
163528,Richardsonius balteatus,16040109,1.0,,,
163528,Richardsonius balteatus,16040201,,,,1.0
163528,Richardsonius balteatus,16040204,1.0,,,
163528,Richardsonius balteatus,17010101,,,1.0,1.0
163528,Richardsonius balteatus,17010102,,,,1.0
163528,Richardsonius balteatus,17010103,,,,1.0
163528,Richardsonius balteatus,17010104,,,1.0,1.0
163528,Richardsonius balteatus,17010105,,,1.0,1.0
163528,Richardsonius balteatus,17010201,1.0,,,1.0
163528,Richardsonius balteatus,17010202,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010203,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010204,1.0,,,1.0
163528,Richardsonius balteatus,17010205,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010206,,,1.0,1.0
163528,Richardsonius balteatus,17010207,,,1.0,
163528,Richardsonius balteatus,17010208,,1.0,1.0,1.0
163528,Richardsonius balteatus,17010209,,,,1.0
163528,Richardsonius balteatus,17010210,,,1.0,1.0
163528,Richardsonius balteatus,17010211,,,,1.0
163528,Richardsonius balteatus,17010212,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010213,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010214,,,1.0,1.0
163528,Richardsonius balteatus,17010215,,1.0,,1.0
163528,Richardsonius balteatus,17010216,,,,1.0
163528,Richardsonius balteatus,17010301,1.0,,,
163528,Richardsonius balteatus,17010302,1.0,,,
163528,Richardsonius balteatus,17010303,,,,1.0
163528,Richardsonius balteatus,17010304,1.0,,1.0,1.0
163528,Richardsonius balteatus,17010305,1.0,,,1.0
163528,Richardsonius balteatus,17010306,1.0,1.0,1.0,1.0
163528,Richardsonius balteatus,17010307,1.0,,,1.0
163528,Richardsonius balteatus,17010308,1.0,1.0,,1.0
163528,Richardsonius balteatus,17020001,,,,1.0
163528,Richardsonius balteatus,17020002,1.0,,,1.0
163528,Richardsonius balteatus,17020003,,1.0,,1.0
163528,Richardsonius balteatus,17020004,,,,1.0
163528,Richardsonius balteatus,17020005,,,,1.0
163528,Richardsonius balteatus,17020006,,,1.0,1.0
163528,Richardsonius balteatus,17020007,,,,1.0
163528,Richardsonius balteatus,17020008,,,,1.0
163528,Richardsonius balteatus,17020010,,,1.0,1.0
163528,Richardsonius balteatus,17020011,,,,1.0
163528,Richardsonius balteatus,17020012,,,,1.0
163528,Richardsonius balteatus,17020013,,,1.0,
163528,Richardsonius balteatus,17020015,,,,1.0
163528,Richardsonius balteatus,17020016,,,1.0,1.0
163528,Richardsonius balteatus,17030001,1.0,,1.0,1.0
163528,Richardsonius balteatus,17030002,1.0,1.0,,1.0
163528,Richardsonius balteatus,17030003,1.0,1.0,,1.0
163528,Richardsonius balteatus,17040101,1.0,,1.0,1.0
163528,Richardsonius balteatus,17040102,,,,1.0
163528,Richardsonius balteatus,17040103,,,,1.0
163528,Richardsonius balteatus,17040104,,,,1.0
163528,Richardsonius balteatus,17040105,1.0,,,1.0
163528,Richardsonius balteatus,17040202,,,1.0,1.0
163528,Richardsonius balteatus,17040203,1.0,,,1.0
163528,Richardsonius balteatus,17040204,1.0,,,
163528,Richardsonius balteatus,17040205,,,1.0,1.0
163528,Richardsonius balteatus,17040206,1.0,,1.0,1.0
163528,Richardsonius balteatus,17040207,1.0,,,1.0
163528,Richardsonius balteatus,17040208,1.0,,1.0,1.0
163528,Richardsonius balteatus,17040209,1.0,,1.0,1.0
