year,gdd_wtr_5c,wbic,cpe,tri_harvest,stocking_weight,state,species,rec_harvest,n_cpue,n_har,stock_id
2011,2501.944353,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2012,2562.925835,56023800,0.066666667,0,0,MN,CC,-999,7,2,56023800MNCC
2013,2445.719008,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2014,2365.746748,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2015,2637.498261,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2016,2768.626665,56023800,0.083333333,0,0,MN,CC,-999,7,2,56023800MNCC
2017,2556.131506,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2018,2670.71044,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
2019,2356.794153,56023800,-999,0,0,MN,CC,-999,7,2,56023800MNCC
1980,2387.819667,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1981,2524.601804,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1982,2375.150106,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1983,2575.685015,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1984,2376.593961,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1985,2342.21398,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1986,2459.774706,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1987,2697.038575,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1988,2595.966513,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1989,2333.013672,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1990,2460.241091,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1991,2562.454746,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1992,2244.421488,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1993,2111.770931,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1994,2487.644211,56024200,-999,0,0,MN,CC,84.6355735,14,3,56024200MNCC
1995,2449.744725,56024200,8.6,0,0,MN,CC,0,14,3,56024200MNCC
1996,2289.63872,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1997,2315.995754,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1998,2790.460707,56024200,7.7,0,0,MN,CC,-999,14,3,56024200MNCC
1999,2472.051349,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2000,2524.755842,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2001,2605.632078,56024200,4.9,0,0,MN,CC,-999,14,3,56024200MNCC
2002,2429.886803,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2003,2473.072491,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2004,2342.853404,56024200,1.7,0,0,MN,CC,-999,14,3,56024200MNCC
2005,2586.843091,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2006,2547.883434,56024200,-999,0,0,MN,CC,0,14,3,56024200MNCC
2007,2632.445124,56024200,2.75,0,0,MN,CC,-999,14,3,56024200MNCC
2008,2303.80609,56024200,4.5,0,0,MN,CC,-999,14,3,56024200MNCC
2009,2188.464375,56024200,3.95,0,0,MN,CC,-999,14,3,56024200MNCC
2010,2529.251271,56024200,12.65,0,0,MN,CC,-999,14,3,56024200MNCC
2011,2467.858883,56024200,8.35,0,0,MN,CC,-999,14,3,56024200MNCC
2012,2517.3038,56024200,5.2,0,0,MN,CC,-999,14,3,56024200MNCC
2013,2410.597746,56024200,12.3,0,0,MN,CC,-999,14,3,56024200MNCC
2014,2325.590787,56024200,4.05,0,0,MN,CC,-999,14,3,56024200MNCC
2015,2605.205433,56024200,5.8,0,0,MN,CC,-999,14,3,56024200MNCC
2016,2742.027394,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2017,2526.780708,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
2018,2628.302399,56024200,2.7,0,0,MN,CC,-999,14,3,56024200MNCC
2019,2329.553883,56024200,-999,0,0,MN,CC,-999,14,3,56024200MNCC
1980,2209.489696,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1981,2309.850882,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1982,2227.673078,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1983,2335.720226,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1984,2206.899029,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1985,2073.640707,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1986,2257.160116,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1987,2415.955817,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1988,2423.454845,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1989,2220.831851,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1990,2230.838829,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1991,2371.37534,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1992,2002.92587,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1993,1962.94422,69084100,-999,0,0,MN,LB,10876.14396,5,3,69084100MNLB
1994,2317.360542,69084100,-999,0,0,MN,LB,4583.854753,5,3,69084100MNLB
1995,2283.166023,69084100,0.67,0,0,MN,LB,-999,5,3,69084100MNLB
1996,2180.6804,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1997,2156.444549,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1998,2542.840436,69084100,0.83,0,0,MN,LB,-999,5,3,69084100MNLB
1999,2276.27762,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2000,2240.656589,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2001,2400.666622,69084100,1.083333333,0,0,MN,LB,-999,5,3,69084100MNLB
2002,2221.296415,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2003,2376.560064,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2004,2052.649212,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2005,2381.773978,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2006,2430.360116,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2007,2443.768553,69084100,1.466666667,0,0,MN,LB,1544.271844,5,3,69084100MNLB
2008,2143.006826,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2009,2016.30222,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2010,2419.775786,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2011,2303.532747,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2012,2357.29526,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2013,2338.301163,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2014,2200.047066,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2015,2385.240883,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2016,2534.96129,69084100,0.833333333,0,0,MN,LB,-999,5,3,69084100MNLB
2017,2343.417828,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2018,2500.878339,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2019,2272.974764,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2020,2332.367435,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
2021,2578.302417,69084100,-999,0,0,MN,LB,-999,5,3,69084100MNLB
1980,3024.659983,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1981,3080.688009,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1982,2991.722435,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1983,3078.164658,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1984,2905.249249,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1985,2943.503613,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1986,3140.030732,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1987,3164.718525,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1988,3027.904073,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1989,2934.811445,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1990,2976.083992,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1991,3094.866929,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1992,2745.453434,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1993,2716.648486,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1994,3034.097106,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1995,2948.395292,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1996,2832.168512,46010900,0.17,0,0,MN,LB,-999,4,2,46010900MNLB
1997,2927.317794,46010900,0.17,0,0,MN,LB,-999,4,2,46010900MNLB
1998,3339.581371,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1999,3014.303415,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2000,3075.945773,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2001,3061.360292,46010900,-999,0,0,MN,LB,16.92026922,4,2,46010900MNLB
2002,2939.67484,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2003,3015.430335,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2004,3004.60389,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2005,3208.815937,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2006,3023.210497,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2007,3208.521938,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2008,2898.871638,46010900,-999,0,0,MN,LB,51.69787586,4,2,46010900MNLB
2009,2786.201461,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2010,3165.770692,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2011,3006.019994,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2012,3195.917307,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2013,2892.108832,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2014,2848.629947,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2015,3111.600615,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2016,3315.874868,46010900,0.333333333,0,0,MN,LB,-999,4,2,46010900MNLB
2017,3072.107134,46010900,0.166666667,0,0,MN,LB,-999,4,2,46010900MNLB
2018,3133.773237,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2019,3008.814081,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2020,2942.758672,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
2021,3257.954788,46010900,-999,0,0,MN,LB,-999,4,2,46010900MNLB
1980,3018.609669,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1981,3030.264828,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1982,2987.728838,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1983,3109.583025,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1984,2921.561939,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1985,2922.26339,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1986,3073.62802,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1987,3197.098646,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1988,3072.458926,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1989,2901.149939,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1990,3003.017202,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1991,3104.821737,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1992,2731.535217,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1993,2698.980377,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1994,3038.897478,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1995,2965.227513,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1996,2814.808141,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1997,2890.039759,2000600,0.33,0,0,MN,LB,-999,5,2,2000600MNLB
1998,3392.469273,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1999,3037.947563,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2000,3065.027063,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2001,3102.11936,2000600,-999,0,0,MN,LB,6.55962353,5,2,2000600MNLB
2002,2988.094797,2000600,0.166666667,0,0,MN,LB,353.2386819,5,2,2000600MNLB
2003,3065.420347,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2004,2956.777258,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2005,3266.254255,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2006,3061.864119,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2007,3179.202351,2000600,0.5,0,0,MN,LB,-999,5,2,2000600MNLB
2008,2875.848571,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2009,2749.584092,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2010,3221.823068,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2011,3021.830884,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2012,3166.270578,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2013,2887.306242,2000600,1.25,0,0,MN,LB,-999,5,2,2000600MNLB
2014,2840.377602,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2015,3156.759847,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2016,3332.331607,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2017,3134.874448,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2018,3155.258292,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2019,2958.433033,2000600,1.25,0,0,MN,LB,-999,5,2,2000600MNLB
2020,2983.062614,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
2021,3304.067273,2000600,-999,0,0,MN,LB,-999,5,2,2000600MNLB
1980,2566.010536,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1981,2603.138751,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1982,2556.179465,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1983,2648.610174,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1984,2494.548971,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1985,2467.814222,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1986,2609.272681,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1987,2770.750451,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1988,2673.335068,21008300,2.58,0,0,MN,LB,-999,10,3,21008300MNLB
1989,2497.363869,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1990,2569.070885,21008300,0.5,0,0,MN,LB,4494.18758,10,3,21008300MNLB
1991,2668.876923,21008300,0.33,0,0,MN,LB,5248.756828,10,3,21008300MNLB
1992,2327.971366,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1993,2250.12163,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1994,2588.909785,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1995,2537.636314,21008300,0.17,0,0,MN,LB,-999,10,3,21008300MNLB
1996,2438.473014,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1997,2496.194301,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1998,2883.091022,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1999,2593.665304,21008300,0.33,0,0,MN,LB,-999,10,3,21008300MNLB
2000,2570.316114,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2001,2663.472888,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2002,2558.339183,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2003,2634.949563,21008300,0.866666667,0,0,MN,LB,-999,10,3,21008300MNLB
2004,2443.868216,21008300,-999,0,0,MN,LB,1833.84351,10,3,21008300MNLB
2005,2772.951779,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2006,2658.039001,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2007,2759.085168,21008300,1.333333333,0,0,MN,LB,-999,10,3,21008300MNLB
2008,2409.954619,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2009,2330.921791,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2010,2659.105481,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2011,2585.186822,21008300,0.466666667,0,0,MN,LB,-999,10,3,21008300MNLB
2012,2649.460939,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2013,2549.879564,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2014,2454.09429,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2015,2693.365492,21008300,1.5,0,0,MN,LB,-999,10,3,21008300MNLB
2016,2804.689606,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2017,2630.684037,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2018,2762.258065,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2019,2466.334555,21008300,1.666666667,0,0,MN,LB,-999,10,3,21008300MNLB
2020,2557.481599,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
2021,2822.062754,21008300,-999,0,0,MN,LB,-999,10,3,21008300MNLB
1980,2769.070676,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1981,2777.082165,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1982,2763.909565,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1983,2836.464322,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1984,2692.290319,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1985,2640.971802,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1986,2805.816217,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1987,2938.946449,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1988,2851.307398,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1989,2701.213328,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1990,2734.39652,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1991,2882.966008,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1992,2486.099547,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1993,2441.664822,33002800,0.08,0,0,MN,LB,-999,8,5,33002800MNLB
1994,2792.44713,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1995,2723.22806,33002800,0.08,0,0,MN,LB,-999,8,5,33002800MNLB
1996,2587.884033,33002800,0.17,0,0,MN,LB,1123.876074,8,5,33002800MNLB
1997,2650.901846,33002800,-999,0,0,MN,LB,918.2186741,8,5,33002800MNLB
1998,3089.834867,33002800,0.58,0,0,MN,LB,-999,8,5,33002800MNLB
1999,2791.692535,33002800,0.17,0,0,MN,LB,2155.442551,8,5,33002800MNLB
2000,2785.559192,33002800,-999,0,0,MN,LB,2796.898528,8,5,33002800MNLB
2001,2816.448153,33002800,0.083333333,0,0,MN,LB,-999,8,5,33002800MNLB
2002,2741.057834,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2003,2796.225987,33002800,-999,0,0,MN,LB,567.9961195,8,5,33002800MNLB
2004,2633.050588,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2005,2963.687103,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2006,2863.162914,33002800,0.25,0,0,MN,LB,-999,8,5,33002800MNLB
2007,2912.84018,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2008,2605.981255,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2009,2514.562672,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2010,2945.641902,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2011,2749.319048,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2012,2872.30487,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2013,2666.714843,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2014,2625.761179,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2015,2909.894318,33002800,0.5,0,0,MN,LB,-999,8,5,33002800MNLB
2016,3014.90738,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2017,2856.407456,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2018,2932.282776,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2019,2703.589761,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2020,2723.77377,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
2021,3031.979052,33002800,-999,0,0,MN,LB,-999,8,5,33002800MNLB
1980,2585.423821,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1981,2666.130512,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1982,2541.830138,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1983,2659.372091,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1984,2510.467961,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1985,2439.595015,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1986,2604.276414,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1987,2782.057464,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1988,2677.093,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1989,2496.816078,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1990,2572.206517,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1991,2719.845467,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1992,2373.706439,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1993,2299.376249,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1994,2666.766203,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1995,2607.596023,3035900,-999,0,0,MN,LB,422.4609154,4,2,3035900MNLB
1996,2475.464321,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1997,2519.183641,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1998,2910.754608,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1999,2609.88129,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2000,2626.518083,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2001,2707.490413,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2002,2565.156211,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2003,2655.923442,3035900,-999,0,0,MN,LB,113.3877782,4,2,3035900MNLB
2004,2431.154398,3035900,0.166666667,0,0,MN,LB,-999,4,2,3035900MNLB
2005,2750.674022,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2006,2702.444249,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2007,2798.489253,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2008,2467.297254,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2009,2359.373147,3035900,1,0,0,MN,LB,-999,4,2,3035900MNLB
2010,2692.472109,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2011,2597.737686,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2012,2651.481885,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2013,2604.834184,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2014,2482.923489,3035900,1.571428571,0,0,MN,LB,-999,4,2,3035900MNLB
2015,2724.690331,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2016,2824.503731,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2017,2647.154559,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2018,2776.179958,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2019,2543.882714,3035900,0.888888889,0,0,MN,LB,-999,4,2,3035900MNLB
2020,2632.394876,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
2021,2824.637065,3035900,-999,0,0,MN,LB,-999,4,2,3035900MNLB
1980,2588.139212,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1981,2661.314133,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1982,2583.083376,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1983,2673.030535,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1984,2508.692322,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1985,2469.761778,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1986,2647.13468,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1987,2817.226235,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1988,2713.995926,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1989,2511.966682,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1990,2578.958856,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1991,2723.75753,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1992,2346.824727,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1993,2294.28285,56074701,0.13,0,0,MN,LB,-999,8,2,56074701MNLB
1994,2658.11026,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1995,2598.231581,56074701,0.07,0,0,MN,LB,129.8053835,8,2,56074701MNLB
1996,2500.69305,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1997,2527.21241,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1998,2926.567661,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
1999,2627.376071,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2000,2628.974902,56074701,0.2,0,0,MN,LB,-999,8,2,56074701MNLB
2001,2708.12954,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2002,2563.174127,56074701,-999,0,0,MN,LB,198.8109405,8,2,56074701MNLB
2003,2646.151723,56074701,0.6,0,0,MN,LB,-999,8,2,56074701MNLB
2004,2438.15496,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2005,2764.185717,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2006,2714.312081,56074701,0.8,0,0,MN,LB,-999,8,2,56074701MNLB
2007,2805.127422,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2008,2468.662461,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2009,2361.116543,56074701,0.733333333,0,0,MN,LB,-999,8,2,56074701MNLB
2010,2684.746644,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2011,2598.951513,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2012,2652.634443,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2013,2606.020933,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
2014,2481.12775,56074701,-999,0,0,MN,LB,-999,8,2,56074701MNLB
